frame,xmin,xmax,ymin,ymax,class_id
0007_00000174.jpg,112,180,48,121,7
0007_00000290.jpg,143,178,48,89,7
0007_00000138.jpg,112,180,36,109,7
0007_00000191.jpg,107,175,60,133,7
0007_00000182.jpg,101,170,54,128,7
0007_00000207.jpg,127,179,69,131,7
0007_00000229.jpg,135,184,41,100,7
0007_00000039.jpg,121,219,85,137,7
0007_00000104.jpg,79,152,10,72,7
0007_00000265.jpg,137,183,6,60,7
0007_00000333.jpg,203,255,159,231,7
0007_00000159.jpg,131,199,24,97,7
0007_00000044.jpg,131,229,80,132,7
0007_00000070.jpg,175,281,52,104,7
0007_00000041.jpg,125,223,83,135,7
0007_00000199.jpg,123,175,69,131,7
0007_00000024.jpg,147,250,85,140,7
0007_00000003.jpg,194,281,69,128,7
0007_00000270.jpg,143,186,10,61,7
0007_00000082.jpg,200,290,72,124,7
0007_00000303.jpg,141,179,61,104,7
0007_00000185.jpg,107,175,54,128,7
0007_00000036.jpg,117,220,88,143,7
0007_00000294.jpg,141,179,48,91,7
0007_00000137.jpg,112,180,37,111,7
0007_00000255.jpg,139,184,8,61,7
0007_00000287.jpg,145,182,42,85,7
0007_00000175.jpg,112,180,50,124,7
0007_00000161.jpg,121,190,18,92,7
0007_00000236.jpg,135,180,56,109,7
0007_00000144.jpg,121,190,30,104,7
0007_00000146.jpg,123,191,32,105,7
0007_00000088.jpg,203,293,81,133,7
0007_00000165.jpg,116,184,24,97,7
0007_00000058.jpg,155,261,66,119,7
0007_00000032.jpg,128,231,88,143,7
0007_00000047.jpg,139,237,73,125,7
0007_00000200.jpg,124,176,69,131,7
0007_00000128.jpg,109,178,41,115,7
0007_00000248.jpg,137,183,18,72,7
0007_00000272.jpg,147,187,16,64,7
0007_00000160.jpg,121,190,20,93,7
0007_00000297.jpg,141,179,53,96,7
0007_00000164.jpg,117,186,22,96,7
0007_00000320.jpg,129,168,58,104,7
0007_00000021.jpg,158,261,79,139,7
0007_00000224.jpg,136,188,40,101,7
0007_00000275.jpg,140,180,22,70,7
0007_00000112.jpg,83,156,24,85,7
0007_00000005.jpg,198,285,76,135,7
0007_00000203.jpg,124,176,69,131,7
0007_00000099.jpg,80,154,12,73,7
0007_00000312.jpg,140,178,65,108,7
0007_00000095.jpg,85,159,14,76,7
0007_00000192.jpg,112,170,65,133,7
0007_00000206.jpg,125,178,70,132,7
0007_00000052.jpg,144,250,72,124,7
0007_00000218.jpg,135,187,48,109,7
0007_00000132.jpg,113,182,38,112,7
0007_00000256.jpg,139,184,6,60,7
0007_00000230.jpg,135,184,44,103,7
0007_00000247.jpg,139,184,20,73,7
0007_00000194.jpg,115,172,65,133,7
0007_00000167.jpg,116,184,25,99,7
0007_00000154.jpg,127,195,25,99,7
0007_00000187.jpg,103,171,57,131,7
0007_00000049.jpg,139,245,75,127,7
0007_00000042.jpg,127,225,83,135,7
0007_00000193.jpg,113,171,65,133,7
0007_00000306.jpg,143,180,62,105,7
0007_00000071.jpg,178,283,52,104,7
0007_00000155.jpg,125,194,26,100,7
0007_00000152.jpg,127,195,26,100,7
0007_00000214.jpg,133,186,57,119,7
0007_00000196.jpg,116,171,69,135,7
0007_00000107.jpg,80,154,12,73,7
0007_00000232.jpg,136,186,46,105,7
0007_00000069.jpg,174,279,50,103,7
0007_00000061.jpg,163,269,65,117,7
0007_00000323.jpg,115,159,66,112,7
0007_00000089.jpg,204,290,83,132,7
0007_00000130.jpg,111,179,38,112,7
0007_00000038.jpg,116,219,87,141,7
0007_00000018.jpg,167,270,79,139,7
0007_00000001.jpg,198,285,64,129,7
0007_00000008.jpg,204,291,80,139,7
0007_00000064.jpg,170,275,65,117,7
0007_00000319.jpg,131,168,60,103,7
0007_00000140.jpg,113,182,34,108,7
0007_00000249.jpg,136,182,16,69,7
0007_00000257.jpg,139,184,4,57,7
0007_00000253.jpg,137,183,9,62,7
0007_00000151.jpg,125,194,29,103,7
0007_00000322.jpg,125,164,48,93,7
0007_00000292.jpg,140,175,49,91,7
0007_00000282.jpg,140,176,40,83,7
0007_00000040.jpg,121,219,84,136,7
0007_00000222.jpg,135,187,44,105,7
0007_00000177.jpg,108,176,54,128,7
0007_00000078.jpg,202,291,64,116,7
0007_00000239.jpg,136,182,53,107,7
0007_00000016.jpg,176,279,79,139,7
0007_00000291.jpg,141,176,48,89,7
0007_00000009.jpg,203,290,81,140,7
0007_00000101.jpg,79,152,12,73,7
0007_00000304.jpg,143,180,62,105,7
0007_00000060.jpg,159,265,65,117,7
0007_00000217.jpg,135,187,49,111,7
0007_00000250.jpg,136,182,14,68,7
0007_00000100.jpg,80,154,10,72,7
0007_00000126.jpg,108,176,38,112,7
0007_00000081.jpg,199,289,72,124,7
0007_00000162.jpg,119,187,20,93,7
0007_00000228.jpg,137,187,40,99,7
0007_00000172.jpg,112,180,38,112,7
0007_00000103.jpg,77,151,12,73,7
0007_00000235.jpg,135,180,53,107,7
0007_00000031.jpg,132,235,89,144,7
0007_00000178.jpg,104,172,57,131,7
0007_00000015.jpg,182,285,77,137,7
0007_00000299.jpg,140,178,56,99,7
0007_00000260.jpg,137,183,2,56,7
0007_00000307.jpg,143,180,66,109,7
0007_00000318.jpg,132,170,62,105,7
0007_00000262.jpg,137,183,4,57,7
0007_00000156.jpg,125,194,26,100,7
0007_00000025.jpg,145,249,85,140,7
0007_00000092.jpg,89,163,10,72,7
0007_00000127.jpg,109,178,38,112,7
0007_00000085.jpg,203,293,79,131,7
0007_00000169.jpg,115,183,29,103,7
0007_00000057.jpg,155,261,68,120,7
0007_00000328.jpg,215,286,97,186,7
0007_00000216.jpg,133,186,52,113,7
0007_00000123.jpg,109,175,41,111,7
0007_00000091.jpg,92,166,10,72,7
0007_00000033.jpg,124,227,88,143,7
0007_00000002.jpg,198,285,69,135,7
0007_00000246.jpg,141,187,22,76,7
0007_00000324.jpg,116,160,72,117,7
0007_00000124.jpg,111,176,42,112,7
0007_00000113.jpg,84,158,28,89,7
0007_00000115.jpg,88,158,34,93,7
0007_00000074.jpg,184,290,57,109,7
0007_00000517.jpg,144,266,85,278,7
0007_00000567.jpg,83,237,66,190,7
0007_00000652.jpg,91,254,58,285,7
0007_00000533.jpg,37,87,83,143,7
0007_00000490.jpg,87,137,61,93,7
0007_00000613.jpg,66,222,28,275,7
0007_00000502.jpg,62,175,48,206,7
0007_00000541.jpg,105,219,52,183,7
0007_00000637.jpg,33,196,22,263,7
0007_00000508.jpg,13,116,44,191,7
0007_00000385.jpg,24,131,145,255,7
0007_00000609.jpg,141,271,48,212,7
0007_00000351.jpg,154,238,29,93,7
0007_00000362.jpg,56,230,8,210,7
0007_00000366.jpg,41,162,91,237,7
0007_00000421.jpg,72,163,116,196,7
0007_00000432.jpg,18,87,91,159,7
0007_00000488.jpg,109,239,54,267,7
0007_00000656.jpg,128,162,34,76,7
0007_00000389.jpg,83,188,103,273,7
0007_00000450.jpg,105,171,12,62,7
0007_00000504.jpg,45,100,75,137,7
0007_00000601.jpg,69,237,65,255,7
0007_00000526.jpg,129,271,50,246,7
0007_00000626.jpg,92,202,38,182,7
0007_00000453.jpg,117,273,44,210,7
0007_00000444.jpg,48,156,66,200,7
0007_00000441.jpg,66,131,133,208,7
0007_00000364.jpg,64,241,24,293,7
0007_00000365.jpg,65,198,5,143,7
0007_00000658.jpg,113,250,33,200,7
0007_00000643.jpg,77,120,66,119,7
0007_00000408.jpg,186,285,125,220,7
0007_00000515.jpg,136,237,49,225,7
0007_00000540.jpg,108,226,72,170,7
0007_00000435.jpg,127,190,49,123,7
0007_00000588.jpg,136,191,26,87,7
0007_00000509.jpg,66,164,34,156,7
0007_00000531.jpg,62,167,38,182,7
0007_00000547.jpg,92,216,26,214,7
0007_00000393.jpg,91,223,45,254,7
0007_00000361.jpg,22,183,24,154,7
0007_00000602.jpg,96,183,87,219,7
0007_00000529.jpg,96,199,33,170,7
0007_00000468.jpg,105,222,75,172,7
0007_00000583.jpg,123,206,68,154,7
0007_00000623.jpg,28,160,18,210,7
0007_00000539.jpg,135,255,21,233,7
0007_00000350.jpg,123,176,68,128,7
0007_00000501.jpg,42,188,48,290,7
0007_00000616.jpg,83,163,28,105,7
0007_00000353.jpg,131,176,60,104,7
0007_00000532.jpg,81,186,33,176,7
0007_00000555.jpg,87,223,62,195,7
0007_00000659.jpg,37,222,13,154,7
0007_00000405.jpg,64,141,21,79,7
0007_00000513.jpg,64,277,10,159,7
0007_00000338.jpg,61,136,46,139,7
0007_00000618.jpg,143,210,49,141,7
0007_00000437.jpg,147,216,109,195,7
0007_00000415.jpg,22,175,37,225,7
0007_00000487.jpg,80,125,92,121,7
0007_00000467.jpg,103,200,33,160,7
0007_00000363.jpg,147,265,18,96,7
0007_00000648.jpg,34,179,37,223,7
0007_00000604.jpg,53,186,50,246,7
0007_00000480.jpg,139,266,75,168,7
0007_00000457.jpg,79,225,21,218,7
0007_00000499.jpg,113,235,105,267,7
0007_00000359.jpg,97,242,76,242,7
0007_00000471.jpg,84,222,49,258,7
0007_00000391.jpg,115,188,117,203,7
0007_00000542.jpg,88,191,64,220,7
0007_00000667.jpg,20,93,100,210,7
0007_00000562.jpg,38,145,29,117,7
0007_00000576.jpg,162,215,103,145,7
0007_00000357.jpg,159,212,57,119,7
0007_00000375.jpg,183,241,5,66,7
0007_00000650.jpg,139,204,73,152,7
0007_00000569.jpg,34,176,54,270,7
0007_00000579.jpg,164,243,33,135,7
0007_00000560.jpg,49,97,93,156,7
0007_00000668.jpg,127,237,62,210,7
0007_00000344.jpg,73,230,48,266,7
0007_00000651.jpg,176,222,50,99,7
0007_00000563.jpg,68,297,29,230,7
0007_00000335.jpg,120,186,21,109,7
0007_00000559.jpg,129,178,60,123,7
0007_00000589.jpg,77,223,75,182,7
0007_00000552.jpg,69,216,41,265,7
0007_00000418.jpg,88,198,87,242,7
0007_00000460.jpg,111,158,13,65,7
0007_00000455.jpg,109,212,6,145,7
0007_00000607.jpg,10,96,41,108,7
0007_00000396.jpg,127,179,34,105,7
0007_00000550.jpg,32,223,33,182,7
0007_00000664.jpg,36,179,76,289,7
0007_00000360.jpg,89,239,9,154,7
0007_00000536.jpg,32,152,38,219,7
0007_00000634.jpg,109,171,96,196,7
0007_00000478.jpg,159,253,80,207,7
0007_00000429.jpg,128,214,13,136,7
0007_00000661.jpg,151,216,40,93,7
0007_00000368.jpg,44,125,37,112,7
0007_00000445.jpg,79,196,28,93,7
0007_00000561.jpg,34,170,54,243,7
0007_00000639.jpg,45,261,129,290,7
0007_00000593.jpg,160,293,61,257,7
0007_00000434.jpg,46,145,123,254,7
0007_00000438.jpg,104,219,20,167,7
0007_00000404.jpg,123,210,89,166,7
0007_00000346.jpg,66,241,53,263,7
0007_00000665.jpg,26,145,81,281,7
0007_00000428.jpg,143,223,42,137,7
0007_00000538.jpg,103,223,52,233,7
0007_00000527.jpg,34,208,64,277,7
0007_00000564.jpg,46,100,87,144,7
0007_00000452.jpg,66,238,28,192,7
0007_00000371.jpg,54,176,36,188,7
0007_00000449.jpg,36,239,16,230,7
0007_00000598.jpg,115,206,95,229,7
0007_00000370.jpg,53,187,20,191,7
0007_00000521.jpg,28,195,22,258,7
0007_00000354.jpg,38,212,9,233,7
0007_00000356.jpg,148,250,30,127,7
0007_00000549.jpg,105,227,65,172,7
0007_00000426.jpg,113,178,45,127,7
0007_00000358.jpg,18,124,21,131,7
0007_00000407.jpg,41,115,24,85,7
0007_00000586.jpg,77,194,29,112,7
0007_00000511.jpg,109,200,40,124,7
0007_00000522.jpg,150,208,32,97,7
0007_00000568.jpg,42,135,25,129,7
0007_00000400.jpg,115,243,57,255,7
0007_00000636.jpg,50,144,16,85,7
0007_00000495.jpg,123,210,69,287,7
0007_00000584.jpg,48,178,30,187,7
0007_00000456.jpg,5,119,49,144,7
0007_00000600.jpg,99,262,42,283,7
0007_00000620.jpg,133,230,30,160,7
0007_00000575.jpg,83,152,52,136,7
0007_00000608.jpg,81,143,28,92,7
0007_00000348.jpg,12,234,29,176,7
0007_00000336.jpg,30,154,24,83,7
0007_00000503.jpg,52,176,38,121,7
0007_00000615.jpg,81,198,45,222,7
0007_00000625.jpg,160,206,54,117,7
0007_00000496.jpg,139,229,28,176,7
0007_00000640.jpg,143,186,37,103,7
0007_00000655.jpg,70,206,72,172,7
0007_00000528.jpg,5,179,42,278,7
0007_00000398.jpg,36,241,12,285,7
0007_00000524.jpg,48,163,64,214,7
0007_00000544.jpg,111,207,84,242,7
0007_00000605.jpg,103,233,41,180,7
0007_00000475.jpg,115,196,46,195,7
0007_00000425.jpg,17,103,21,89,7
0007_00000644.jpg,45,136,77,253,7
0007_00000633.jpg,158,215,44,116,7
0007_00000624.jpg,132,200,79,194,7
0007_00000402.jpg,49,111,13,89,7
0007_00000443.jpg,129,233,4,89,7
0007_00000647.jpg,123,286,49,235,7
0007_00000545.jpg,135,199,38,100,7
0007_00000367.jpg,95,158,26,87,7
0007_00000535.jpg,45,163,60,241,7
0007_00000464.jpg,44,171,58,206,7
0007_00000395.jpg,92,186,2,99,7
0007_00000392.jpg,158,266,46,191,7
0007_00000612.jpg,144,202,30,83,7
0007_00000446.jpg,45,172,45,195,7
0007_00000447.jpg,49,190,58,163,7
0007_00000597.jpg,135,219,53,176,7
0007_00000472.jpg,84,192,41,129,7
0007_00000546.jpg,123,267,8,186,7
0007_00000473.jpg,104,172,37,95,7
0007_00000582.jpg,96,160,28,103,7
0007_00000610.jpg,64,184,53,237,7
0007_00000498.jpg,105,218,26,162,7
0007_00000387.jpg,172,282,32,117,7
0007_00000537.jpg,128,249,12,192,7
0007_00000649.jpg,99,273,17,274,7
0007_00000497.jpg,92,172,104,226,7
0007_00000413.jpg,85,196,87,247,7
0007_00000410.jpg,96,215,6,162,7
0007_00000514.jpg,116,168,25,104,7
0007_00000491.jpg,75,267,10,278,7
0007_00000628.jpg,223,289,56,128,7
0007_00000592.jpg,84,150,42,92,7
0007_00000581.jpg,117,182,37,89,7
0007_00000505.jpg,144,259,41,229,7
0007_00000412.jpg,174,237,25,101,7
0007_00000622.jpg,131,237,91,270,7
0007_00000577.jpg,72,190,34,227,7
0007_00000585.jpg,34,162,40,229,7
0007_00000587.jpg,56,188,68,250,7
0007_00000553.jpg,77,271,17,241,7
0007_00000377.jpg,113,274,6,132,7
0007_00000466.jpg,91,151,65,163,7
0007_00000574.jpg,9,116,41,190,7
0007_00000530.jpg,6,84,40,124,7
0007_00000352.jpg,80,214,42,216,7
0007_00000411.jpg,139,238,30,154,7
0007_00000595.jpg,93,150,16,88,7
0007_00000378.jpg,99,234,8,144,7
0007_00000485.jpg,8,79,40,115,7
0007_00000641.jpg,97,190,38,105,7
0007_00000337.jpg,109,202,75,229,7
0007_00000548.jpg,40,117,16,136,7
0007_00000461.jpg,85,183,96,229,7
0007_00000440.jpg,145,230,18,150,7
0007_00000596.jpg,222,291,95,198,7
0007_00000594.jpg,220,277,68,172,7
0007_00000486.jpg,140,186,150,183,7
0007_00000570.jpg,66,140,17,152,7
0007_00000345.jpg,85,211,5,84,7
0007_00000516.jpg,159,254,117,246,7
0007_00000507.jpg,79,187,40,195,7
0007_00000414.jpg,107,215,61,136,7
0007_00000631.jpg,32,152,80,250,7
0007_00000578.jpg,40,164,16,151,7
0007_00000642.jpg,113,194,13,135,7
0007_00000492.jpg,9,227,9,182,7
0007_00000493.jpg,60,194,21,241,7
0007_00000341.jpg,49,168,38,202,7
0007_00000477.jpg,116,188,54,178,7
0007_00000554.jpg,77,226,29,243,7
0007_00000629.jpg,113,198,104,220,7
0007_00000669.jpg,96,150,29,91,7
0007_00000424.jpg,107,192,52,204,7
0007_00000430.jpg,62,174,25,225,7
0007_00000657.jpg,81,154,56,109,7
0007_00000551.jpg,123,208,44,158,7
0007_00000479.jpg,45,120,48,155,7
